,Q11P,Q12P,Q149,Q150,Q151P,Q15P,Q165P,Q166P,Q16P,Q17P,Q19P,Q20P,Q21P,Q22P,Q23P,Q25P,Q26P,Q57P,Q8P,Q9P,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q121,Q123,Q124,Q130P,Q160,Q162,Q163,Q164,Q169P,Q170P,Q171P,Q172P,Q173P,Q176P,Q180,Q182,Q184,Q185,Q186,Q188,Q189,Q190,Q195,Q197P,Q199P,Q224P,Q234P,Q235P,Q236P,Q237P,Q238P,Q239P,Q241,Q242,Q243,Q245,Q246,Q248,Q249,Q250,Q254P,Q255P,Q259P,Q27P,Q28P,Q29P,Q2P,Q30P,Q32P,Q33P,Q34P,Q35P,Q37P,Q38P,Q39P,Q3P,Q41P,Q42,Q4P,Q5P,Q64P,Q65P,Q66P,Q68P,Q69P,Q6P,Q70P,Q71P,Q72P,Q73P,Q77P,Q90
Q32P,0.01854267770532812,0.05027930638164232,0.053101727179253246,0.06327120163798364,0.06180766387734455,0.08394587075308252,0.07116320647892774,0.09877416885642665,0.013425391164594198,0.0520249859814061,0.06026782320580835,0.07264412061505209,0.04483550118040287,0.03751651492251961,0.07116087228472967,0.11620751205690964,0.07920197814748425,0.024381306347798448,-0.0050547202856201755,-0.009920621394274541,0.029046529926973083,0.05323955850327893,0.04615053260543431,0.046841501510138585,0.02188849265679858,0.020996393907100803,0.015108031305688541,0.028437372604584312,0.05528411528249811,0.031684365864858406,0.005415686708198394,0.06374712222490057,0.031588387260492776,0.020310163552019905,0.09964445961227272,0.12107980301758033,0.13937293064021497,0.06161904450586681,0.10670176985098948,0.06628338907861248,0.04910392764532429,0.007285581682191671,-0.0208902767212681,-0.044070901978878564,-0.036518219804360784,-0.05097114406459041,-0.00478773546654805,0.016077988649140524,0.008691813131765931,0.041750290659484664,0.11224881184664919,0.04066410428386017,0.05201192693311653,0.04734542427880797,0.04191609928177804,0.012826197560357333,0.07589386048074219,0.028438438978089117,0.0745406187591621,0.10464944601184198,0.08177387421096674,0.03285306797954356,0.0625711615022716,0.054778697111355905,0.08328124862044231,0.04393000134379686,0.04110626239664109,0.09385143469502817,0.06440016266016155,0.04843451070749428,0.10370747796229886,0.17901365297060917,0.16609716958471532,0.016729769055214616,0.18500423093679286,1.0,0.17014789144599848,0.11347901359969265,0.10538434149646914,0.135003095884894,0.1172401148350056,0.0680086561295901,0.021142617769585537,0.09555690550164479,0.061800434664327705,0.057006692285225195,0.023962739999190786,0.10664394515743557,0.08484862768863839,0.061210848248009854,0.057293675806873556,0.10699727104125571,0.11548628715067884,0.08105898974508843,0.09786878184536611,0.07745064425538373,0.06689397653846343,0.054833472545674486,0.04676931201333568
Q33P,-0.03485090175764093,-0.11544708265634183,0.09034613686695961,0.1395090577147536,0.21393375746964893,0.2199062627397144,0.19620756053324595,0.17155742913571873,-0.04987406651136247,0.08928678752155714,0.14173455681919273,0.29505334529172517,0.1446146265129538,0.3417410287083281,0.18012170693630866,0.29929563799070097,0.14234975000122785,-0.1029167945049006,-0.059802180273227,0.12248870440110425,0.09607948320503688,0.10496341174122671,-0.011401938028500971,0.038270131893627324,0.006365897707965214,0.13454413671275733,0.05665262395991104,-0.09222122770936003,-0.07870416067607101,0.08386560496772741,-0.07984997929206156,0.09256194981607696,0.0974432341004344,0.039066009858559514,0.2747560963656391,0.41627516438626555,0.4494153584558017,0.2372500107919216,0.27018474384482905,0.18814078062332604,0.07005137195126714,0.09256348739023187,-0.347098400919943,-0.23678537796183566,-0.286549000312327,-0.3433536207789405,-0.23795533316638912,0.14362975711502335,0.11670684102389359,0.038746913675563176,0.2878726412286749,0.04350621683813175,-0.03845101401597613,-0.011995464737058828,0.19471176098057286,0.049299386662094206,0.28738151453869554,-0.07037570111735349,0.28210177046869284,0.1425122597684785,0.27969210001531386,-0.06283148621398567,0.21784018470462663,-0.004898048221096035,0.2574403470381798,-0.11468414854044441,-0.051026650400561535,0.07660706004235394,0.17610314461095863,0.08287126703215596,0.2604402000692236,0.2825793448012983,0.511618550942905,0.011025150240013165,0.4104412230351455,0.17014789144599848,1.0,0.39524331455827955,0.366210392190676,0.4611973592010217,0.3351195474772742,0.24780655468780297,-0.09899010611227901,0.37376029939389005,0.006527038480634566,0.0532408174148987,0.1351832511386577,0.26226655421199363,0.19402526000484163,0.13856216505291225,0.117472471612866,0.09792521516651245,0.3198760917674393,0.1225595700708289,0.19252124051593503,0.11887315464169221,0.11920726117638271,0.1020384638601509,0.05801004331523582
Q34P,-0.0887039910649848,-0.05446157904074097,0.04203519745696672,0.16477924229537927,0.1959577099079835,0.17309341765947478,0.1778624434228094,0.14745683459625505,-0.03938409487889836,0.0840152718518772,0.09644608019541984,0.20374301624293462,0.13798458312042605,0.26060634667924987,0.10388468466975292,0.2123637369827341,0.08267603861286735,-0.14507090851000787,-0.06585226314757102,0.10400670576357618,0.11204734624753042,0.07059825881692972,-0.02163769376372679,-0.024999186821132457,-0.035411755228564754,0.1025427795229972,0.1485969904009147,-0.16086320003653493,-0.10743253492192324,0.19742661064942996,-0.16270708681111695,0.1028021427785677,0.07567149711755534,0.03968559508946818,0.2367522943924928,0.30433496092512163,0.3200836720440248,0.18621178087764736,0.22834439706294657,0.17440257966354075,0.09496597696687828,0.010857525727018324,-0.3042507252176657,-0.21242881636551078,-0.20080934090001226,-0.2537282568203361,-0.19143105017730616,0.03516257802182666,0.07191516752936189,0.09025569027339675,0.15085662869516261,-0.02952824786114874,-0.0560760960320831,0.04783550777652096,0.14620537373648984,0.08209865018327832,0.18359149648368353,0.004228555032932796,0.17961765358327228,0.08871319375684544,0.1452091599348068,0.02020127742705239,0.14755397401026293,0.013509012016977146,0.17562716316581273,-0.021477859583237717,0.028586799942634897,0.09406352474359801,0.18751795374810196,0.0386031988032916,0.24209334942994265,0.19787410745117243,0.3120653404638748,-0.004065194706205939,0.18487932682446578,0.11347901359969265,0.39524331455827955,1.0,0.2618893555988283,0.3342596488530869,0.31870997959514896,0.29381567352971577,-0.03588903636914579,0.3194675833205355,0.038167553698580936,-0.012858801543350971,0.1529955335743273,0.18317847160820755,0.13216344004306402,0.06051458486621254,0.04180899738664412,0.03165486849188097,0.26490032650397016,0.046780832188741246,0.07985375963569459,0.012069354437185542,0.01677792122035977,0.08446084474107625,0.01572845085197072
Q35P,-0.020628529553497955,-0.055903096960155614,0.04917762763737451,0.09327543209192415,0.13146804582022206,0.15203648802137856,0.1759452052177211,0.12373722276696486,0.003280135952937535,0.12833153434672617,0.10628797919732404,0.16354498776603132,0.0987839212270129,0.1837810126758462,0.11892011618577238,0.14714205242998282,0.09670594169597951,-0.1052497222736612,-0.06249029637627419,0.08154159585701011,0.08949872615013456,0.07972669090343491,0.01326427479447582,0.05478817125140696,0.03911791661237585,0.10215293703318891,0.11880775071134878,-0.05882832409875143,-0.04175676502411528,0.10044494551633337,-0.021812196733414925,0.13648883216021718,0.12234138325003165,-0.014752763914017438,0.23697655028203196,0.28206173699861714,0.2627683942088706,0.21706818620786245,0.22687703779485466,0.16721701692563273,0.07783415360400404,0.06713591506079647,-0.2204800821472416,-0.1680582253191472,-0.16988189354222816,-0.21368247961276504,-0.1584618581647519,0.09328527794907787,0.1293741822844747,0.019776257590803765,0.15417818604472502,-0.010116292236539787,-0.10367498174729783,-0.014568421898936664,0.1417986747355628,0.05726828546371988,0.15925645100846825,-0.020308358651328327,0.20086614290978538,0.06232025804705245,0.19360411034444328,-0.04856597339534416,0.1605379771708252,-0.018460079858734258,0.1516587095530096,-0.09038295842187262,-0.02189011915417076,0.0699603534238184,0.12202576761980166,0.06221155338645261,0.19128016744312457,0.2981689483844408,0.324941779162505,-0.019211173590715357,0.2720311166026802,0.10538434149646914,0.366210392190676,0.2618893555988283,1.0,0.30568110527397735,0.2577551193082305,0.24373447699085898,-0.028232879668080118,0.2815028679326599,0.008542164182561407,0.012263812498621313,0.1195701626147172,0.18881850356788304,0.0636853305672765,0.0925464501219315,0.038003559808334406,-0.026447621182992306,0.24890808763857336,0.012827051563987816,0.06701399679598498,0.03930479918092506,0.034286464328077845,0.05981009739502588,0.059527267467882075
Q37P,-0.05985346109143881,-0.0876099452473397,0.08324818764766019,0.15192299679579682,0.2499862387990277,0.23881721604823672,0.21401841777348837,0.16438375421668264,-0.06385619058987821,0.11641909385438841,0.12360315586996455,0.2664022087899574,0.10991448891912159,0.32908618399047657,0.15337705849385308,0.24984854161517248,0.11627777531067632,-0.10976574499935984,-0.07275317049462253,0.13611598084907772,0.1160860335870422,0.09816335291797762,0.007622683082985722,0.018551203893741746,-0.03891651751844699,0.10003258627484965,0.0720404150971621,-0.08074394523705652,-0.07523939524641092,0.08332154908145492,-0.08399003423204332,0.1056656999325968,0.08132878380977138,0.06383681250335949,0.3152713236210309,0.40814336667686396,0.391844498267738,0.2754693783923776,0.309825499412613,0.213725368554965,0.08206188220596612,0.03497102465603982,-0.3695264534692502,-0.2920296922616166,-0.32928204597417904,-0.3717941352632482,-0.2687250986585554,0.10531834975739741,0.12785178123046062,-0.012909573340084603,0.2652259035878802,0.02078512980802403,-0.040401433741282744,0.017604252411772683,0.18700614757722203,0.06041438423835059,0.24032534223250102,-0.024703833582141177,0.27418871161949837,0.12531484929097816,0.2491474432021287,-0.04250247873924887,0.21762697291190936,-0.0006520312830049362,0.2646900523450876,-0.06929537382368237,-0.023212034522050586,0.15861441544066593,0.1974732969696753,0.10310875290156972,0.31975084934552567,0.24920353462974842,0.37611046205329524,0.012050534673177536,0.28841587209626685,0.135003095884894,0.4611973592010217,0.3342596488530869,0.30568110527397735,1.0,0.43721608650270877,0.3068146994868868,-0.0848281640585286,0.43531586800945354,0.03244265138130893,0.06505967496386612,0.1962320611190219,0.30604807897439795,0.1764424051958137,0.16258851331051813,0.13538153163231587,0.08951943698578937,0.36404640247200326,0.1281848158577694,0.21775045854348388,0.14420356162904477,0.15924659325288332,0.1227082893139786,0.04413169547291939
Q38P,-0.09931329070345955,-0.02958171717364986,0.10172571009622496,0.1968551220324288,0.27142028260973333,0.23787484401220824,0.2615831767377887,0.18557122287265002,-0.06604166725643962,0.15001438320174473,0.08763608420107405,0.20603305821882584,0.07888796557579014,0.29740911069121506,0.12701903560626765,0.23493109975712262,0.0818825785624952,-0.13127377455523156,-0.08812574415324928,0.14386992661616324,0.12448763468223861,0.09286084877082784,-0.009583315984164672,-0.013749423311160218,-0.0681109331095972,0.077846401078627,0.15211596071780106,-0.07589349801342485,-0.06936966105770755,0.09207113998824266,-0.06998148651958651,0.13148685428292045,0.031610315164182036,0.05460938460520288,0.35850551946687725,0.37894740288801526,0.35399354310895603,0.26147968922298703,0.33366166969151234,0.23785083900747062,0.06999605173438624,-0.02023035289648429,-0.36773961173328357,-0.3242482215876277,-0.2833735517460557,-0.36369401284557956,-0.28404586433724555,0.02547235880571984,0.10560370949141992,-0.0130066660356093,0.17699184111062238,-0.018403339013877557,-0.09712906668208543,0.040776087051611315,0.19109375495846578,0.08548122615120797,0.19492396557922043,0.024912804552349694,0.22294272760702724,0.09101765947526669,0.18006385831420088,-0.004293522488791077,0.1858162497464616,0.010619514989582125,0.23255956467272831,-0.027472993058485377,0.03440634056325718,0.1787582977941593,0.21757096410037788,0.07616562774399074,0.39707595702181236,0.23048262506878375,0.2929945563954169,-0.00784348654105427,0.17667937234144662,0.1172401148350056,0.3351195474772742,0.31870997959514896,0.2577551193082305,0.43721608650270877,1.0,0.3666170273101956,-0.05992349222813946,0.3992810967889348,0.019098943283375094,-0.0008441321696434597,0.23215480929021703,0.2963522687372983,0.12946172694812824,0.1050563562416736,0.072059400325268,0.0211731808576903,0.38435646258779516,0.061830052509595876,0.1517347504332037,0.06494135669764467,0.0805594694159087,0.10080144395092824,-0.007759512228860502
Q39P,-0.08639704049001751,-0.01349634961185902,0.04666361401620973,0.14742777258511539,0.18874794390454858,0.1481541432803585,0.16834508579759971,0.12038775044805199,-0.03135146989561823,0.12232434639815139,0.061491419655684644,0.145744912850909,0.07369969041732163,0.21836430120430803,0.09343638251564906,0.15367299687736016,0.05072002836998698,-0.10571081864329421,-0.06468517908777514,0.11084091315384906,0.16390934496280052,0.051958609494239784,0.032951837106332864,-0.03621601310198235,-0.06914462801072965,0.07017333869682944,0.15421680705473756,-0.06838337532940869,-0.01808696477305068,0.15045241734971473,-0.03197347683826792,0.12238076069555544,0.036889673006412695,0.048479294458276735,0.24528321393505723,0.2568958574301166,0.24141141685980874,0.1775599977470941,0.21840882603413264,0.15863032347802297,0.06017295015470782,-0.04646623570559144,-0.2540872140415495,-0.21145725663900233,-0.18583424029915208,-0.2311711525787878,-0.17769104207219358,-0.0043547014563286275,0.05251119112652244,0.008914177706046756,0.11664575873424815,-0.027101171497554512,-0.06685388411120748,0.05859448743579957,0.133037615536998,0.09585597282026939,0.10593554857427337,0.05542680412765147,0.13889655020464545,0.06636310708191324,0.11459502422749192,0.04826531555115517,0.11783176171487816,0.05549813426266028,0.16009783306108893,0.025087226156377877,0.07896776620845924,0.15433647037074236,0.20107511698242422,0.07396573652621394,0.2754378970571106,0.20428084656134854,0.215517341897155,0.009312745412148661,0.11793883566363139,0.0680086561295901,0.24780655468780297,0.29381567352971577,0.24373447699085898,0.3068146994868868,0.3666170273101956,1.0,0.0034788931624726432,0.36854923351600977,0.04708679025974087,-0.017198044817734025,0.21928694148433234,0.1805157253188701,0.09739210861880754,0.06264979938150016,0.014879056519964422,0.0045093221476026095,0.24622869067526923,0.012209179473114578,0.06125747996245983,0.004485122673924133,0.013435257977621276,0.06157499126328549,0.01531796634432218
Q3P,0.04285425163689353,0.08449645508370603,-0.02069781248169629,-0.008910454758995618,-0.02465264534842102,-0.006438602034416153,-0.02001275269118143,0.012060227961933071,0.03682435914500308,0.008292884022248252,-0.013415665571447716,-0.06890486966788047,-0.008876030602770663,-0.05459158680107888,-0.038543348649491015,-0.047896910358350635,-0.03341750333800144,0.04268410372826464,0.051409605001568985,-0.05034247322809887,0.025104610683301342,0.018888629353639212,0.03111199568656179,0.014642654776589254,0.03543399269521644,-0.008295514257947409,0.06280705499745595,0.05815035915442652,0.07310675021431204,0.04133283871644609,0.06584098750372303,0.01694664631925846,-0.0010365296673611778,0.04331316595373761,-0.028602180079878713,-0.06410909978128872,-0.0645663225150059,-0.01636403388261488,-0.01030247496730002,0.010564636390862655,0.006476418201974773,-0.01982921525155095,0.12845436072917213,0.09373303405800668,0.11289315115407018,0.12211706440325679,0.08747511205631679,-0.03927170923748116,-0.033427409632251597,-0.006333444216107072,-0.07383475636526655,0.029316328358694434,0.0366151116813531,0.11223387237755215,-0.03389548364054635,0.046990266515553575,-0.09564735657987194,0.09230482017643532,-0.05060445220683214,0.012667664777006094,-0.06193189939401744,0.08866788357019129,-0.04023698068778696,0.07057849866791874,-0.03440485486416598,0.08634247971639333,0.09904326487292843,0.039280929903871296,0.03762954832592075,0.08191106626506069,0.0002537428981169476,-0.04112692434308692,-0.06391035495131907,0.24574413358172809,-0.061338090064374094,0.021142617769585537,-0.09899010611227901,-0.03588903636914579,-0.028232879668080118,-0.0848281640585286,-0.05992349222813946,0.0034788931624726432,1.0,-0.07528875019088434,0.03588607238496747,0.11179791497288265,0.09189748499959398,-0.031916246512489296,-0.0047769084815581534,0.011908422169758476,0.011603535815960892,0.014531767019416948,-0.006832567153515458,-0.01284021300830738,-0.05665255948260986,-0.023682360222845762,-0.03595721139184365,0.01431955836232946,0.030803730331525236
Q41P,-0.08352968524044231,-0.056200175937675984,0.06911904276130322,0.1431591625999668,0.24610875875370727,0.20474528143534762,0.22671373851252277,0.1270580045827756,-0.05105133578544661,0.1583823914809468,0.0988379625941325,0.190287155071852,0.09229809209132166,0.2664184500491562,0.11038339658903987,0.20629359462521885,0.09278417905695638,-0.13711172333775853,-0.08462546627371884,0.1378350842820705,0.12817917391513067,0.09256701921433236,0.02528983660418451,0.014552140983589956,-0.0679904950311092,0.10301723525810844,0.1389104234411637,-0.08846019281338688,-0.06006379717852452,0.1056217903265348,-0.09193097835580198,0.13769361115654713,0.0791521813140944,0.04284052831469669,0.32952811752305877,0.3615933407891531,0.3352193273227455,0.2527669978978903,0.2926241921133958,0.23098324738193443,0.07083049719077109,0.0008503169700115013,-0.33929930126161023,-0.28313724728394085,-0.299834299342426,-0.334796527995043,-0.27663080318799804,0.059586442716569266,0.0997069464093556,-0.049554257768578566,0.2220591356753638,-0.025363858120439554,-0.09473177566834703,0.04138554652758545,0.18316949376071628,0.08273810696683416,0.22008677865827514,0.028265440075053164,0.22114517228487482,0.09081409314969724,0.19772071885130008,-0.00586701778223425,0.19275609108164934,-0.009956976530073743,0.2330513762811744,-0.036700208853329815,0.0474727420519471,0.19087678353006238,0.20952766150029314,0.11073750456256128,0.32606973900110253,0.25454685992931186,0.3126557018601799,-0.011692321890292038,0.22805799395215745,0.09555690550164479,0.37376029939389005,0.3194675833205355,0.2815028679326599,0.43531586800945354,0.3992810967889348,0.36854923351600977,-0.07528875019088434,1.0,0.014334127525539742,0.017824092513703715,0.27434677131741153,0.2756728340816121,0.13166799237922222,0.11835433348541498,0.04464863158068383,0.013725402269785393,0.35722124557171286,0.047385027984081736,0.1425914595878934,0.04353790947154865,0.06669739867533336,0.0807788108703615,0.046079215719432395
Q42,-0.0026340314732032867,0.037691527168049965,0.020365541474483037,0.05280523076502684,0.037323955290810125,0.017179170356161823,0.015090417035225514,0.0015116611916132184,0.02175855582087614,0.043209560668456104,0.02013909863563712,0.03384112138439405,0.025881031002240016,0.020427767938334625,0.018736064684775552,0.0324530570905695,0.023843751858570485,0.02700603552399238,-0.0031377716462616186,0.0023859507458343513,0.04566365583692143,0.026558716783284683,0.04478048459790547,0.012264426591900203,-0.003655595675440246,0.03943111049998268,0.004528019082181827,0.03976154742871337,0.03783651353437425,0.04690455194018119,-0.005050076428183961,0.03430594493021625,0.028925947551899533,0.02410186759421507,0.027409290801551918,0.006404053914767447,0.0055190485602828404,0.014796894043252806,0.026445415464285343,0.03574518481458091,0.024576690318173777,-0.015492930194276175,0.022766777897755306,0.0073060650950776745,0.02986758658384434,0.03805654680480184,0.02427858785495262,-0.02713507195088586,0.003154296555763192,0.03744921335310062,0.031394207964779576,0.015184943628314022,0.08927831580447144,0.05542628488116858,0.018610076918512294,0.02619037629840328,-0.017353257297078577,0.06978418250463332,0.003302053519572201,0.058554255122168546,0.008181952222093832,0.07968323829737968,-0.005175242447232981,0.06517115807007844,0.038647970664589706,0.09481372308877137,0.0858099452863815,0.059350833442361334,0.02718045448104328,0.024208129706560916,0.002021564091767244,0.021552997492388308,0.010676505328376327,0.011165485378164667,0.011378255120823664,0.061800434664327705,0.006527038480634566,0.038167553698580936,0.008542164182561407,0.03244265138130893,0.019098943283375094,0.04708679025974087,0.03588607238496747,0.014334127525539742,1.0,0.02585541482037731,0.026272098304505175,0.052245161877910395,0.05711381855078572,0.051425077447404065,0.03663342555951322,0.08725736196495293,0.01652800434429654,0.08442079425983973,0.0767610214489431,0.055154889087632095,0.07116051324573305,0.06348476689058608,0.04210862697662384
Q4P,0.08209085158380157,0.03455420632691794,0.04991006814974876,-0.020039722456553808,0.03530760268304288,0.0003940895003002907,-0.05651036961445306,0.028423540722498867,0.03699863464228146,-0.047134582677144016,0.050340714232637314,0.05657625388556815,0.03195734797297728,0.026832178076122693,0.05015450489862205,0.037792921076599824,0.048394049299263706,0.11258706275141184,0.10747177463131966,0.052890805500856196,0.04042275535213818,0.04538375895926571,0.05779626015894324,0.02420953654207675,0.04072028340112825,0.012050750651669663,-0.099333535131116,0.08426989834722635,0.0747968563510964,-0.03922515029042898,0.07271566787851906,-0.009940374549518034,-0.041600342198375,0.11026664838077024,-0.04843164283330985,-0.004647724498444774,0.015266191668052483,0.03678751253946756,0.0017607495705159177,-0.02559668775747825,0.026759680098570764,0.05740950763790657,0.07583979935341656,0.09722229547256625,0.03437820240722851,0.04060216464774263,0.09126998886557806,0.059319292953903265,0.0670053558955788,0.037874893771538284,0.11907080104638457,0.4900905608942887,0.16943672747002494,0.12000698043424321,0.01792265905116299,0.0008272268952451141,0.047517351725411175,0.07544972327111221,0.03458150670647675,0.04901654728484324,0.023787959204555946,0.018679775384143168,0.021899438919162535,0.05188898400013464,0.030128599339535735,0.017033597090023868,0.07478257787743586,0.01439617848367217,0.014006746491268386,0.09437411612181781,0.0033141900094212943,-0.0030867268822288756,0.08180955001341765,0.1673474584626044,0.08178844739106426,0.057006692285225195,0.0532408174148987,-0.012858801543350971,0.012263812498621313,0.06505967496386612,-0.0008441321696434597,-0.017198044817734025,0.11179791497288265,0.017824092513703715,0.02585541482037731,1.0,0.0673546643261032,0.03719844454519842,0.1004557284116822,0.16448546155705143,0.18781712641804357,0.15345079110468676,0.03826767430581629,0.1873203569902593,0.1986914654244535,0.2728961191353249,0.23920198288231348,0.1295727423368603,0.08609373285026183
Q5P,-0.06446400857719044,0.014400174705130393,0.06753088960554665,0.13305624958329318,0.20171816460970834,0.17064916971866068,0.2174964580213789,0.12888916669229228,-0.029062985082417565,0.1239028728277807,0.02015613686751146,0.05224452083763396,0.008622021949450175,0.13117939042362348,0.03419071316678109,0.12015720838144893,0.023372660554274505,-0.14524214925719722,-0.029795316457381052,0.06756523986017654,0.10474896749915683,0.03426065481536267,0.00742058913315985,-0.029255898426964296,-0.07246951495003466,0.0348516017685902,0.17395077717417026,-0.032834944337928974,-0.03390386888440317,0.02690010608033811,-0.025442628557280904,0.10126464510736068,-0.014737638020110655,-0.016760424043741604,0.2884299458046638,0.22302853428114264,0.17730321640775656,0.21791739833405915,0.2611280358533296,0.20676302537793048,0.04785561109215226,-0.028311047534056766,-0.18114062892568136,-0.19753188389263662,-0.14403978817536361,-0.18196138319248048,-0.18210622350469483,-0.013187945796325866,0.0612196917106442,-0.03105663550608075,0.0747526085215718,-0.01403309956776177,-0.10866958253178755,0.11494135416446584,0.11637326510977253,0.08825875771082585,0.10936088679495201,0.048961193681345966,0.13979050285915606,0.008071835119848077,0.10808830085817797,0.012414448726613066,0.10581057524724695,-0.010495272608860372,0.10510196746518198,-0.010956479761580387,0.06722806089134907,0.16979368343901258,0.1487653811518094,0.1005105390416024,0.27459513139813824,0.11288889022681141,0.11190461503455876,0.03908614052604211,0.07189014838643062,0.023962739999190786,0.1351832511386577,0.1529955335743273,0.1195701626147172,0.1962320611190219,0.23215480929021703,0.21928694148433234,0.09189748499959398,0.27434677131741153,0.026272098304505175,0.0673546643261032,1.0,0.17966796687026557,0.022514860678701783,0.013994953580242726,-0.012359964398314213,-0.03259503576261215,0.33523646361983284,-0.004140054173816255,0.02048632601523841,-0.03385052559015646,-0.010088638340486912,0.05159533420403417,0.024085096632059308
Q64P,-0.08648646217217808,-0.042263303902978326,0.04281551449908196,0.13018041308587963,0.20607828857671634,0.2978018649659104,0.3505832056650819,0.2396590637250709,-0.053400641335837544,0.11613654097481399,0.071231943376183,0.1459891234156045,0.06039555516455471,0.22908358625261804,0.09245807213683406,0.17145137906871039,0.07584222193758121,-0.0738169462848992,-0.09129418951537033,0.1052433264728637,0.12501310540454955,0.09044677657812536,0.006234414405365951,0.010386417313530535,-0.08501024403407027,0.060813955394810576,0.07968544056522261,0.0029170950605537436,-0.042687126184725144,0.0273933611733409,-0.0076458512784208545,0.11673571457452711,0.07234726502753862,0.06153287474313954,0.42655807658069517,0.3953498608393929,0.33675638831546856,0.4100362920905772,0.4226890050866068,0.381344660143807,0.0467116876022844,-0.00857183828448679,-0.2813047014372111,-0.2609716386124803,-0.2686558039610341,-0.31257347490635157,-0.25657202740837687,0.037110515621719825,0.07962880584551821,-0.07725247674338949,0.18513006750188574,0.01585133661737447,-0.020883679261780554,0.10608830025605119,0.18991060465369444,0.08780470045756161,0.18941447708508397,0.042612037251100854,0.28976871769496176,0.07421200990715242,0.24490034382147927,-0.010012924029986188,0.1757160468600826,0.00638322761896843,0.23558509240504666,-0.01645941782055175,0.04252372106873786,0.22656207528858063,0.17517140368647954,0.07067736161093928,0.30395434321667925,0.13586421681995736,0.2230352158273544,0.03698796506681953,0.18995733553706118,0.10664394515743557,0.26226655421199363,0.18317847160820755,0.18881850356788304,0.30604807897439795,0.2963522687372983,0.1805157253188701,-0.031916246512489296,0.2756728340816121,0.052245161877910395,0.03719844454519842,0.17966796687026557,1.0,0.25511522537308473,0.23844129653430363,0.17722096962471484,0.1338184707017797,0.4977699417683272,0.17552038975126674,0.231955759211837,0.15590694062281352,0.18598157637030335,0.20661201295721465,0.07871267475648071
Q65P,-0.012909123268918505,-0.01866717310704344,0.027862916940395367,0.06001628159238833,0.1414660956259285,0.05790446683842771,0.03745972314094525,0.1032771468924481,0.0073560919835864375,-0.0675306024276323,0.027757183521119742,0.15796017501052195,0.028369918296502417,0.15745610985749997,0.053226306029982066,0.18250678968495407,0.022027008076902815,0.08408574390252231,0.03350046562913806,0.10396036112582237,0.06608853166503162,0.027776967813350584,-0.0028973641079827655,-0.05780061966995559,-0.039738469042527674,0.03162106906986284,-0.09646564307416662,0.036322592124534064,0.07276589690348884,0.022237042103091947,0.016571595750374753,-0.02418924174845223,-0.019615147448785765,0.15164168153369117,0.03032858195157015,0.12201194420175059,0.15342960161306066,0.060661547051341407,0.0792253924826002,0.06734167060628288,0.013299915560613933,-0.01799987537042365,-0.051118133794468196,-0.0029424432161785073,-0.04525703612188723,-0.06989123148554573,-0.016681769238422746,0.009555354382797716,-0.05145767911476846,0.07571753903817381,0.18899408599751497,0.1257890485128439,0.21981045903190322,0.10447654236822938,0.02326252740381764,0.003156976910083722,0.16942281253738348,0.07370968202406424,0.057774591442343336,0.17250060786085133,0.06696551642419446,0.102814027686399,0.08581114795662109,0.1466668145565958,0.13849023883651837,0.08073325369434772,0.07817407405748912,0.1408881328961119,0.14585067046564867,0.09195587320764072,0.10914690886794488,0.0870433474540201,0.16813609641621408,0.15219691129977986,0.07311237378605386,0.08484862768863839,0.19402526000484163,0.13216344004306402,0.0636853305672765,0.1764424051958137,0.12946172694812824,0.09739210861880754,-0.0047769084815581534,0.13166799237922222,0.05711381855078572,0.1004557284116822,0.022514860678701783,0.25511522537308473,1.0,0.29260663584803664,0.278847255682763,0.4706697726909993,0.09407476334290742,0.4222495992157866,0.3598070068213205,0.26883010829694065,0.3186906673354519,0.2477009967838394,0.035122364162507476
